e_slash_star_pie,e_slash_star_lin,lambda_H_pie,lambda_H_lin,lambda_H_slash_star_pie,lambda_H_slash_star_lin,lambda_F_slash_star_pie,lambda_F_slash_star_lin,lambda_F_pie,lambda_F_lin,utility_H_with_delta_pie,utility_H_with_delta_lin,utility_F_with_delta_pie,utility_F_with_delta_lin,utility_H_without_delta_pie,utility_H_without_delta_lin,utility_F_without_delta_pie,utility_F_without_delta_lin,p_H_pie,p_H_lin,p_F_star_pie,p_F_star_lin,i_H_notional_pie,i_H_notional_lin,i_H_pie,i_H_lin,i_F_pie,i_F_lin,c_H_W_pie,c_H_W_lin,c_F_W_pie,c_F_W_lin,c_H_H_pie,c_H_H_lin,c_F_H_pie,c_F_H_lin,c_H_F_pie,c_H_F_lin,c_F_F_pie,c_F_F_lin,y_H_pie,y_H_lin,y_F_pie,y_F_lin,l_H_pie,l_H_lin,l_F_pie,l_F_lin,p_H_W_pie,p_H_W_lin,p_F_W_star_pie,p_F_W_star_lin,p_H_W_bar_pie,p_H_W_bar_lin,p_F_W_star_bar_pie,p_F_W_star_bar_lin,p_H_bar_pie,p_H_bar_lin,p_F_star_bar_pie,p_F_star_bar_lin,p_H_bar_y_H_pie,p_H_bar_y_H_lin,p_H_W_c_H_W_pie,p_H_W_c_H_W_lin,p_H_W_slash_p_H_pie,p_H_W_slash_p_H_lin,pi_H_pie,pi_H_lin,pi_F_star_pie,pi_F_star_lin,pi_H_W_pie,pi_H_W_lin,pi_F_W_star_pie,pi_F_W_star_lin,p_H_tilde_pie,p_H_tilde_lin,p_F_star_tilde_pie,p_F_star_tilde_lin,v_H_pie,v_H_lin,v_F_pie,v_F_lin,w_H_pie,w_H_lin,w_F_pie,w_F_lin,p_F_bar_pie,p_F_bar_lin,p_H_star_bar_pie,p_H_star_bar_lin,t_H_pie,t_H_lin,t_F_pie,t_F_lin,b_H_pie,b_H_lin,b_F_star_pie,b_F_star_lin,beta_H_pie,beta_H_lin,beta_F_pie,beta_F_lin,a_H_pie,a_H_lin,a_F_pie,a_F_lin,tau_H_pie,tau_H_lin,tau_F_pie,tau_F_lin,Delta_H_pie,Delta_H_lin,Delta_F_pie,Delta_F_lin
0.00024550048,0.00024550048,-0.00024550048,-0.00024550048,1.1996697e-16,1.1996697e-16,9.2207684e-16,9.2207684e-16,-0.00024550048,-0.00024550048,-7.4981683e-07,-7.4981683e-07,-9.157304e-08,-9.157304e-08,-6.8121186e-07,-6.8121186e-07,-9.157304e-08,-9.157304e-08,0.00024611097,0.00024611097,-1.0521213e-15,-1.0521213e-15,3.0775681e-08,3.0775681e-08,3.0775681e-08,3.0775681e-08,-1.9455734e-17,-1.9455734e-17,-5.1891389e-07,-5.1891389e-07,-9.157304e-08,-9.157304e-08,-5.1891389e-07,-5.1891389e-07,-9.157304e-08,-9.157304e-08,1.3666641e-16,1.3666641e-16,1.1050655e-16,1.1050655e-16,-6.1048693e-07,-6.1048693e-07,2.4912114e-16,2.4912114e-16,2.2315971e-07,2.2315971e-07,4.4907463e-17,4.4907463e-17,0.0002460194,0.0002460194,9.1573039e-08,9.1573039e-08,0.0002460194,0.0002460194,9.1573039e-08,9.1573039e-08,0.00024611097,0.00024611097,-1.0430224e-15,-1.0430224e-15,0.00024550048,0.00024550048,0.00024550048,0.00024550048,-9.157304e-08,-9.157304e-08,1.025856e-10,1.025856e-10,-6.7563781e-18,-6.7563781e-18,4.9222193e-09,4.9222193e-09,-4.8196337e-09,-4.8196337e-09,0.00024612112,0.00024612112,-1.0578014e-15,-1.0578014e-15,0.26340301,0.26340301,-6.7454625e-14,-6.7454625e-14,0.13169898,0.13169898,-3.4197079e-14,-3.4197079e-14,0.00024550048,0.00024550048,6.1048693e-07,6.1048693e-07,4.9100096e-05,4.9100096e-05,-8.82727e-17,-8.82727e-17,3.872137e-14,3.872137e-14,-3.8711866e-14,-3.8711866e-14,-1.9794111e-19,-1.9794111e-19,-3.0402272e-17,-3.0402272e-17,-8.3364664e-07,-8.3364664e-07,1.5120033e-16,1.5120033e-16,-2.4970152e-17,-2.4970152e-17,7.232624e-17,7.232624e-17,9.4331822e-08,9.4331822e-08,3.0135057e-33,3.0135057e-33
0.0002455311,0.0002455311,-0.0002455311,-0.0002455311,1.2424957e-16,1.2424957e-16,9.3032958e-16,9.3032958e-16,-0.0002455311,-0.0002455311,-7.1507018e-07,-7.1507018e-07,-8.6994388e-08,-8.6994388e-08,-6.4715127e-07,-6.4715127e-07,-8.6994388e-08,-8.6994388e-08,0.00024611107,0.00024611107,-1.0600809e-15,-1.0600809e-15,2.9236897e-08,2.9236897e-08,2.9236897e-08,2.9236897e-08,-1.9455381e-17,-1.9455381e-17,-4.929682e-07,-4.929682e-07,-8.6994388e-08,-8.6994388e-08,-4.929682e-07,-4.929682e-07,-8.6994388e-08,-8.6994388e-08,1.3720644e-16,1.3720644e-16,1.1025744e-16,1.1025744e-16,-5.7996259e-07,-5.7996259e-07,2.4941206e-16,2.4941206e-16,2.1200173e-07,2.1200173e-07,4.520005e-17,4.520005e-17,0.00024602407,0.00024602407,8.6994387e-08,8.6994387e-08,0.00024602407,0.00024602407,8.6994387e-08,8.6994387e-08,0.00024611107,0.00024611107,-1.0509821e-15,-1.0509821e-15,0.0002455311,0.0002455311,0.0002455311,0.0002455311,-8.6994388e-08,-8.6994388e-08,9.7456324e-11,9.7456324e-11,-6.7561468e-18,-6.7561468e-18,4.6761083e-09,4.6761083e-09,-4.578652e-09,-4.578652e-09,0.00024612071,0.00024612071,-1.0657603e-15,-1.0657603e-15,0.26340278,0.26340278,-6.7954801e-14,-6.7954801e-14,0.13169899,0.13169899,-3.4446163e-14,-3.4446163e-14,0.0002455311,0.0002455311,5.7996259e-07,5.7996259e-07,4.9106221e-05,4.9106221e-05,-8.9806729e-17,-8.9806729e-17,3.8836143e-14,3.8836143e-14,-3.882661e-14,-3.882661e-14,-1.992376e-19,-1.992376e-19,-3.0402223e-17,-3.0402223e-17,-7.9196431e-07,-7.9196431e-07,1.5119862e-16,1.5119862e-16,-2.4970083e-17,-2.4970083e-17,7.2325961e-17,7.2325961e-17,9.3388504e-08,9.3388504e-08,3.0132804e-33,3.0132804e-33
0.00024556019,0.00024556019,-0.00024556019,-0.00024556019,1.2864059e-16,1.2864059e-16,9.3858192e-16,9.3858192e-16,-0.00024556019,-0.00024556019,-6.8203343e-07,-6.8203343e-07,-8.2644669e-08,-8.2644669e-08,-6.1479371e-07,-6.1479371e-07,-8.2644669e-08,-8.2644669e-08,0.00024611116,0.00024611116,-1.0680404e-15,-1.0680404e-15,2.7775052e-08,2.7775052e-08,2.7775052e-08,2.7775052e-08,-1.9455037e-17,-1.9455037e-17,-4.6831979e-07,-4.6831979e-07,-8.2644669e-08,-8.2644669e-08,-4.6831979e-07,-4.6831979e-07,-8.2644669e-08,-8.2644669e-08,1.3774628e-16,1.3774628e-16,1.1000847e-16,1.1000847e-16,-5.5096446e-07,-5.5096446e-07,2.4970294e-16,2.4970294e-16,2.0140164e-07,2.0140164e-07,4.5492515e-17,4.5492515e-17,0.00024602851,0.00024602851,8.2644668e-08,8.2644668e-08,0.00024602851,0.00024602851,8.2644668e-08,8.2644668e-08,0.00024611116,0.00024611116,-1.0589415e-15,-1.0589415e-15,0.00024556019,0.00024556019,0.00024556019,0.00024556019,-8.2644669e-08,-8.2644669e-08,9.2583508e-11,9.2583508e-11,-6.7559218e-18,-6.7559218e-18,4.4423029e-09,4.4423029e-09,-4.3497194e-09,-4.3497194e-09,0.00024612032,0.00024612032,-1.0737191e-15,-1.0737191e-15,0.26340257,0.26340257,-6.8454963e-14,-6.8454963e-14,0.131699,0.131699,-3.4695242e-14,-3.4695242e-14,0.00024556019,0.00024556019,5.5096446e-07,5.5096446e-07,4.9112039e-05,4.9112039e-05,-9.1340707e-17,-9.1340707e-17,3.8950909e-14,3.8950909e-14,-3.8941346e-14,-3.8941346e-14,-2.005044e-19,-2.005044e-19,-3.0402176e-17,-3.0402176e-17,-7.523661e-07,-7.523661e-07,1.5119699e-16,1.5119699e-16,-2.4970018e-17,-2.4970018e-17,7.2325697e-17,7.2325697e-17,9.2454619e-08,9.2454619e-08,3.0130612e-33,3.0130612e-33
0.00024558783,0.00024558783,-0.00024558783,-0.00024558783,1.3303161e-16,1.3303161e-16,9.4683389e-16,9.4683389e-16,-0.00024558783,-0.00024558783,-6.5062135e-07,-6.5062135e-07,-7.8512435e-08,-7.8512435e-08,-5.8405402e-07,-5.8405402e-07,-7.8512435e-08,-7.8512435e-08,0.00024611125,0.00024611125,-1.0759996e-15,-1.0759996e-15,2.63863e-08,2.63863e-08,2.63863e-08,2.63863e-08,-1.9454703e-17,-1.9454703e-17,-4.449038e-07,-4.449038e-07,-7.8512435e-08,-7.8512435e-08,-4.449038e-07,-4.449038e-07,-7.8512435e-08,-7.8512435e-08,1.3828595e-16,1.3828595e-16,1.0975964e-16,1.0975964e-16,-5.2341623e-07,-5.2341623e-07,2.4999376e-16,2.4999376e-16,1.9133156e-07,1.9133156e-07,4.5784861e-17,4.5784861e-17,0.00024603273,0.00024603273,7.8512434e-08,7.8512434e-08,0.00024603273,0.00024603273,7.8512434e-08,7.8512434e-08,0.00024611125,0.00024611125,-1.0669008e-15,-1.0669008e-15,0.00024558783,0.00024558783,0.00024558783,0.00024558783,-7.8512435e-08,-7.8512435e-08,8.7954332e-11,8.7954332e-11,-6.7557029e-18,-6.7557029e-18,4.2201877e-09,4.2201877e-09,-4.1322334e-09,-4.1322334e-09,0.00024611995,0.00024611995,-1.0816776e-15,-1.0816776e-15,0.26340236,0.26340236,-6.8955113e-14,-6.8955113e-14,0.13169901,0.13169901,-3.4944315e-14,-3.4944315e-14,0.00024558783,0.00024558783,5.2341623e-07,5.2341623e-07,4.9117566e-05,4.9117566e-05,-9.2874636e-17,-9.2874636e-17,3.9065668e-14,3.9065668e-14,-3.9056076e-14,-3.9056076e-14,-2.0174219e-19,-2.0174219e-19,-3.0402132e-17,-3.0402132e-17,-7.1474779e-07,-7.1474779e-07,1.5119543e-16,1.5119543e-16,-2.4969955e-17,-2.4969955e-17,7.2325445e-17,7.2325445e-17,9.1530072e-08,9.1530072e-08,3.012848e-33,3.012848e-33
0.00024561409,0.00024561409,-0.00024561409,-0.00024561409,1.3731421e-16,1.3731421e-16,9.5508548e-16,9.5508548e-16,-0.00024561409,-0.00024561409,-6.2075297e-07,-6.2075297e-07,-7.4586813e-08,-7.4586813e-08,-5.5485132e-07,-5.5485132e-07,-7.4586813e-08,-7.4586813e-08,0.00024611133,0.00024611133,-1.0839586e-15,-1.0839586e-15,2.5066985e-08,2.5066985e-08,2.5066985e-08,2.5066985e-08,-1.9454378e-17,-1.9454378e-17,-4.2265861e-07,-4.2265861e-07,-7.4586813e-08,-7.4586813e-08,-4.2265861e-07,-4.2265861e-07,-7.4586813e-08,-7.4586813e-08,1.3882544e-16,1.3882544e-16,1.0951093e-16,1.0951093e-16,-4.9724542e-07,-4.9724542e-07,2.5028455e-16,2.5028455e-16,1.8176498e-07,1.8176498e-07,4.6077091e-17,4.6077091e-17,0.00024603674,0.00024603674,7.4586812e-08,7.4586812e-08,0.00024603674,0.00024603674,7.4586812e-08,7.4586812e-08,0.00024611133,0.00024611133,-1.0748597e-15,-1.0748597e-15,0.00024561409,0.00024561409,0.00024561409,0.00024561409,-7.4586814e-08,-7.4586814e-08,8.3556616e-11,8.3556616e-11,-6.7554899e-18,-6.7554899e-18,4.0091783e-09,4.0091783e-09,-3.9256217e-09,-3.9256217e-09,0.0002461196,0.0002461196,-1.089636e-15,-1.089636e-15,0.26340216,0.26340216,-6.9455251e-14,-6.9455251e-14,0.13169902,0.13169902,-3.5193382e-14,-3.5193382e-14,0.00024561409,0.00024561409,4.9724542e-07,4.9724542e-07,4.9122817e-05,4.9122817e-05,-9.4408518e-17,-9.4408518e-17,3.918042e-14,3.918042e-14,-3.9170799e-14,-3.9170799e-14,-2.0295161e-19,-2.0295161e-19,-3.0402089e-17,-3.0402089e-17,-6.790104e-07,-6.790104e-07,1.5119394e-16,1.5119394e-16,-2.4969896e-17,-2.4969896e-17,7.2325206e-17,7.2325206e-17,9.0614772e-08,9.0614772e-08,3.0126406e-33,3.0126406e-33
0.00024563903,0.00024563903,-0.00024563903,-0.00024563903,1.4175943e-16,1.4175943e-16,9.6333672e-16,9.6333672e-16,-0.00024563903,-0.00024563903,-5.9235139e-07,-5.9235139e-07,-7.0857473e-08,-7.0857473e-08,-5.2710875e-07,-5.2710875e-07,-7.0857473e-08,-7.0857473e-08,0.00024611141,0.00024611141,-1.0919174e-15,-1.0919174e-15,2.3813635e-08,2.3813635e-08,2.3813635e-08,2.3813635e-08,-1.9454062e-17,-1.9454062e-17,-4.0152568e-07,-4.0152568e-07,-7.0857473e-08,-7.0857473e-08,-4.0152568e-07,-4.0152568e-07,-7.0857473e-08,-7.0857473e-08,1.3936476e-16,1.3936476e-16,1.0926234e-16,1.0926234e-16,-4.7238315e-07,-4.7238315e-07,2.5057528e-16,2.5057528e-16,1.7267673e-07,1.7267673e-07,4.6369209e-17,4.6369209e-17,0.00024604055,0.00024604055,7.0857472e-08,7.0857472e-08,0.00024604055,0.00024604055,7.0857472e-08,7.0857472e-08,0.00024611141,0.00024611141,-1.0828185e-15,-1.0828185e-15,0.00024563903,0.00024563903,0.00024563903,0.00024563903,-7.0857473e-08,-7.0857473e-08,7.9378785e-11,7.9378785e-11,-6.7552827e-18,-6.7552827e-18,3.8087194e-09,3.8087194e-09,-3.7293407e-09,-3.7293407e-09,0.00024611927,0.00024611927,-1.0975941e-15,-1.0975941e-15,0.26340198,0.26340198,-6.9955376e-14,-6.9955376e-14,0.13169903,0.13169903,-3.5442444e-14,-3.5442444e-14,0.00024563903,0.00024563903,4.7238315e-07,4.7238315e-07,4.9127805e-05,4.9127805e-05,-9.5942355e-17,-9.5942355e-17,3.9295166e-14,3.9295166e-14,-3.9285516e-14,-3.9285516e-14,-2.0413333e-19,-2.0413333e-19,-3.0402049e-17,-3.0402049e-17,-6.4505988e-07,-6.4505988e-07,1.5119252e-16,1.5119252e-16,-2.496984e-17,-2.496984e-17,7.2324979e-17,7.2324979e-17,8.9708624e-08,8.9708624e-08,3.0124389e-33,3.0124389e-33
0.00024566272,0.00024566272,-0.00024566272,-0.00024566272,1.4609624e-16,1.4609624e-16,9.7158761e-16,9.7158761e-16,-0.00024566272,-0.00024566272,-5.6534353e-07,-5.6534353e-07,-6.7314599e-08,-6.7314599e-08,-5.0075332e-07,-5.0075332e-07,-6.7314599e-08,-6.7314599e-08,0.00024611149,0.00024611149,-1.099876e-15,-1.099876e-15,2.2622954e-08,2.2622954e-08,2.2622954e-08,2.2622954e-08,-1.9453754e-17,-1.9453754e-17,-3.8144939e-07,-3.8144939e-07,-6.7314599e-08,-6.7314599e-08,-3.8144939e-07,-3.8144939e-07,-6.7314599e-08,-6.7314599e-08,1.3990391e-16,1.3990391e-16,1.0901387e-16,1.0901387e-16,-4.4876399e-07,-4.4876399e-07,2.5086597e-16,2.5086597e-16,1.640429e-07,1.640429e-07,4.6661216e-17,4.6661216e-17,0.00024604417,0.00024604417,6.7314598e-08,6.7314598e-08,0.00024604417,0.00024604417,6.7314598e-08,6.7314598e-08,0.00024611149,0.00024611149,-1.0907771e-15,-1.0907771e-15,0.00024566272,0.00024566272,0.00024566272,0.00024566272,-6.7314599e-08,-6.7314599e-08,7.5409846e-11,7.5409846e-11,-6.7550811e-18,-6.7550811e-18,3.6182835e-09,3.6182835e-09,-3.5428736e-09,-3.5428736e-09,0.00024611895,0.00024611895,-1.1055521e-15,-1.1055521e-15,0.2634018,0.2634018,-7.0455491e-14,-7.0455491e-14,0.13169904,0.13169904,-3.56915e-14,-3.56915e-14,0.00024566272,0.00024566272,4.4876399e-07,4.4876399e-07,4.9132544e-05,4.9132544e-05,-9.7476148e-17,-9.7476148e-17,3.9409905e-14,3.9409905e-14,-3.9400226e-14,-3.9400226e-14,-2.0528798e-19,-2.0528798e-19,-3.0402011e-17,-3.0402011e-17,-6.1280689e-07,-6.1280689e-07,1.5119117e-16,1.5119117e-16,-2.4969786e-17,-2.4969786e-17,7.2324764e-17,7.2324764e-17,8.8811538e-08,8.8811538e-08,3.0122427e-33,3.0122427e-33
0.00024568523,0.00024568523,-0.00024568523,-0.00024568523,1.5043305e-16,1.5043305e-16,9.7983816e-16,9.7983816e-16,-0.00024568523,-0.00024568523,-5.3965996e-07,-5.3965996e-07,-6.3948869e-08,-6.3948869e-08,-4.7571565e-07,-4.7571565e-07,-6.3948869e-08,-6.3948869e-08,0.00024611156,0.00024611156,-1.1078343e-15,-1.1078343e-15,2.1491806e-08,2.1491806e-08,2.1491806e-08,2.1491806e-08,-1.9453455e-17,-1.9453455e-17,-3.6237693e-07,-3.6237693e-07,-6.3948869e-08,-6.3948869e-08,-3.6237693e-07,-3.6237693e-07,-6.3948869e-08,-6.3948869e-08,1.404429e-16,1.404429e-16,1.0876552e-16,1.0876552e-16,-4.2632579e-07,-4.2632579e-07,2.5115661e-16,2.5115661e-16,1.5584075e-07,1.5584075e-07,4.6953117e-17,4.6953117e-17,0.00024604761,0.00024604761,6.3948868e-08,6.3948868e-08,0.00024604761,0.00024604761,6.3948868e-08,6.3948868e-08,0.00024611156,0.00024611156,-1.0987355e-15,-1.0987355e-15,0.00024568523,0.00024568523,0.00024568523,0.00024568523,-6.3948869e-08,-6.3948869e-08,7.1639353e-11,7.1639353e-11,-6.754885e-18,-6.754885e-18,3.4373693e-09,3.4373693e-09,-3.3657299e-09,-3.3657299e-09,0.00024611865,0.00024611865,-1.1135099e-15,-1.1135099e-15,0.26340163,0.26340163,-7.0955594e-14,-7.0955594e-14,0.13169905,0.13169905,-3.594055e-14,-3.594055e-14,0.00024568523,0.00024568523,4.2632579e-07,4.2632579e-07,4.9137046e-05,4.9137046e-05,-9.90099e-17,-9.90099e-17,3.9524638e-14,3.9524638e-14,-3.951493e-14,-3.951493e-14,-2.0641616e-19,-2.0641616e-19,-3.0401975e-17,-3.0401975e-17,-5.8216654e-07,-5.8216654e-07,1.5118987e-16,1.5118987e-16,-2.4969735e-17,-2.4969735e-17,7.2324559e-17,7.2324559e-17,8.7923422e-08,8.7923422e-08,3.0120518e-33,3.0120518e-33
0.00024570662,0.00024570662,-0.00024570662,-0.00024570662,1.5476986e-16,1.5476986e-16,9.8808838e-16,9.8808838e-16,-0.00024570662,-0.00024570662,-5.1523473e-07,-5.1523473e-07,-6.0751426e-08,-6.0751426e-08,-4.5192987e-07,-4.5192987e-07,-6.0751426e-08,-6.0751426e-08,0.00024611162,0.00024611162,-1.1157925e-15,-1.1157925e-15,2.0417216e-08,2.0417216e-08,2.0417216e-08,2.0417216e-08,-1.9453165e-17,-1.9453165e-17,-3.4425808e-07,-3.4425808e-07,-6.0751426e-08,-6.0751426e-08,-3.4425808e-07,-3.4425808e-07,-6.0751426e-08,-6.0751426e-08,1.4098173e-16,1.4098173e-16,1.0851728e-16,1.0851728e-16,-4.0500951e-07,-4.0500951e-07,2.514472e-16,2.514472e-16,1.4804871e-07,1.4804871e-07,4.7244912e-17,4.7244912e-17,0.00024605087,0.00024605087,6.0751425e-08,6.0751425e-08,0.00024605087,0.00024605087,6.0751425e-08,6.0751425e-08,0.00024611162,0.00024611162,-1.1066936e-15,-1.1066936e-15,0.00024570662,0.00024570662,0.00024570662,0.00024570662,-6.0751426e-08,-6.0751426e-08,6.8057386e-11,6.8057386e-11,-6.7546942e-18,-6.7546942e-18,3.2655008e-09,3.2655008e-09,-3.1974434e-09,-3.1974434e-09,0.00024611836,0.00024611836,-1.1214675e-15,-1.1214675e-15,0.26340147,0.26340147,-7.1455687e-14,-7.1455687e-14,0.13169906,0.13169906,-3.6189596e-14,-3.6189596e-14,0.00024570662,0.00024570662,4.050095e-07,4.050095e-07,4.9141323e-05,4.9141323e-05,-1.0054361e-16,-1.0054361e-16,3.9639365e-14,3.9639365e-14,-3.9629628e-14,-3.9629628e-14,-2.0751849e-19,-2.0751849e-19,-3.0401941e-17,-3.0401941e-17,-5.5305822e-07,-5.5305822e-07,1.5118864e-16,1.5118864e-16,-2.4969687e-17,-2.4969687e-17,7.2324365e-17,7.2324365e-17,8.7044188e-08,8.7044188e-08,3.0118661e-33,3.0118661e-33
0.00024572693,0.00024572693,-0.00024572693,-0.00024572693,1.5921509e-16,1.5921509e-16,9.9633829e-16,9.9633829e-16,-0.00024572693,-0.00024572693,-4.9200519e-07,-4.9200519e-07,-5.7713855e-08,-5.7713855e-08,-4.2933338e-07,-4.2933338e-07,-5.7713855e-08,-5.7713855e-08,0.00024611169,0.00024611169,-1.1237505e-15,-1.1237505e-15,1.9396355e-08,1.9396355e-08,1.9396355e-08,1.9396355e-08,-1.9452882e-17,-1.9452882e-17,-3.2704518e-07,-3.2704518e-07,-5.7713854e-08,-5.7713854e-08,-3.2704518e-07,-3.2704518e-07,-5.7713855e-08,-5.7713855e-08,1.415204e-16,1.415204e-16,1.0826915e-16,1.0826915e-16,-3.8475903e-07,-3.8475903e-07,2.5173774e-16,2.5173774e-16,1.4064628e-07,1.4064628e-07,4.7536607e-17,4.7536607e-17,0.00024605398,0.00024605398,5.7713853e-08,5.7713853e-08,0.00024605398,0.00024605398,5.7713854e-08,5.7713854e-08,0.00024611169,0.00024611169,-1.1146516e-15,-1.1146516e-15,0.00024572693,0.00024572693,0.00024572693,0.00024572693,-5.7713855e-08,-5.7713855e-08,6.4654516e-11,6.4654516e-11,-6.7545085e-18,-6.7545085e-18,3.1022258e-09,3.1022258e-09,-3.0375713e-09,-3.0375713e-09,0.00024611809,0.00024611809,-1.1294249e-15,-1.1294249e-15,0.26340132,0.26340132,-7.1955768e-14,-7.1955768e-14,0.13169907,0.13169907,-3.6438637e-14,-3.6438637e-14,0.00024572693,0.00024572693,3.8475903e-07,3.8475903e-07,4.9145386e-05,4.9145386e-05,-1.0207729e-16,-1.0207729e-16,3.9754086e-14,3.9754086e-14,-3.974432e-14,-3.974432e-14,-2.0859555e-19,-2.0859555e-19,-3.0401908e-17,-3.0401908e-17,-5.254053e-07,-5.254053e-07,1.5118746e-16,1.5118746e-16,-2.4969641e-17,-2.4969641e-17,7.232418e-17,7.232418e-17,8.6173746e-08,8.6173746e-08,3.0116854e-33,3.0116854e-33
0.00024574623,0.00024574623,-0.00024574623,-0.00024574623,1.635519e-16,1.635519e-16,1.0045879e-15,1.0045879e-15,-0.00024574623,-0.00024574623,-4.699118e-07,-4.699118e-07,-5.4828162e-08,-5.4828162e-08,-4.0786671e-07,-4.0786671e-07,-5.4828162e-08,-5.4828162e-08,0.00024611175,0.00024611175,-1.1317083e-15,-1.1317083e-15,1.8426537e-08,1.8426537e-08,1.8426537e-08,1.8426537e-08,-1.9452607e-17,-1.9452607e-17,-3.1069292e-07,-3.1069292e-07,-5.4828162e-08,-5.4828162e-08,-3.1069292e-07,-3.1069292e-07,-5.4828162e-08,-5.4828162e-08,1.4205893e-16,1.4205893e-16,1.0802113e-16,1.0802113e-16,-3.6552108e-07,-3.6552108e-07,2.5202824e-16,2.5202824e-16,1.3361397e-07,1.3361397e-07,4.7828201e-17,4.7828201e-17,0.00024605692,0.00024605692,5.4828161e-08,5.4828161e-08,0.00024605692,0.00024605692,5.4828161e-08,5.4828161e-08,0.00024611175,0.00024611175,-1.1226094e-15,-1.1226094e-15,0.00024574623,0.00024574623,0.00024574623,0.00024574623,-5.4828162e-08,-5.4828162e-08,6.1421791e-11,6.1421791e-11,-6.7543279e-18,-6.7543279e-18,2.9471145e-09,2.9471145e-09,-2.8856927e-09,-2.8856927e-09,0.00024611783,0.00024611783,-1.1373822e-15,-1.1373822e-15,0.26340118,0.26340118,-7.245584e-14,-7.245584e-14,0.13169907,0.13169907,-3.6687672e-14,-3.6687672e-14,0.00024574623,0.00024574623,3.6552108e-07,3.6552108e-07,4.9149246e-05,4.9149246e-05,-1.0361092e-16,-1.0361092e-16,3.9868802e-14,3.9868802e-14,-3.9859006e-14,-3.9859006e-14,-2.0964792e-19,-2.0964792e-19,-3.0401877e-17,-3.0401877e-17,-4.9913504e-07,-4.9913504e-07,1.5118633e-16,1.5118633e-16,-2.4969598e-17,-2.4969598e-17,7.2324004e-17,7.2324004e-17,8.5312009e-08,8.5312009e-08,3.0115097e-33,3.0115097e-33
0.00024576456,0.00024576456,-0.00024576456,-0.00024576456,1.6794292e-16,1.6794292e-16,1.0128372e-15,1.0128372e-15,-0.00024576456,-0.00024576456,-4.4889802e-07,-4.4889802e-07,-5.2086754e-08,-5.2086754e-08,-3.8747337e-07,-3.8747337e-07,-5.2086754e-08,-5.2086754e-08,0.00024611181,0.00024611181,-1.1396659e-15,-1.1396659e-15,1.750521e-08,1.750521e-08,1.750521e-08,1.750521e-08,-1.9452339e-17,-1.9452339e-17,-2.9515827e-07,-2.9515827e-07,-5.2086754e-08,-5.2086754e-08,-2.9515827e-07,-2.9515827e-07,-5.2086754e-08,-5.2086754e-08,1.425973e-16,1.425973e-16,1.077732e-16,1.077732e-16,-3.4724502e-07,-3.4724502e-07,2.5231869e-16,2.5231869e-16,1.2693327e-07,1.2693327e-07,4.81197e-17,4.81197e-17,0.00024605972,0.00024605972,5.2086753e-08,5.2086753e-08,0.00024605972,0.00024605972,5.2086753e-08,5.2086753e-08,0.00024611181,0.00024611181,-1.130567e-15,-1.130567e-15,0.00024576456,0.00024576456,0.00024576456,0.00024576456,-5.2086754e-08,-5.2086754e-08,5.8350701e-11,5.8350701e-11,-6.7541521e-18,-6.7541521e-18,2.7997588e-09,2.7997588e-09,-2.7414081e-09,-2.7414081e-09,0.00024611759,0.00024611759,-1.1453393e-15,-1.1453393e-15,0.26340104,0.26340104,-7.2955902e-14,-7.2955902e-14,0.13169908,0.13169908,-3.6936703e-14,-3.6936703e-14,0.00024576456,0.00024576456,3.4724502e-07,3.4724502e-07,4.9152913e-05,4.9152913e-05,-1.0514452e-16,-1.0514452e-16,3.9983511e-14,3.9983511e-14,-3.9973687e-14,-3.9973687e-14,-2.1067617e-19,-2.1067617e-19,-3.0401847e-17,-3.0401847e-17,-4.7417829e-07,-4.7417829e-07,1.5118526e-16,1.5118526e-16,-2.4969556e-17,-2.4969556e-17,7.2323838e-17,7.2323838e-17,8.4458889e-08,8.4458889e-08,3.0113387e-33,3.0113387e-33
